srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID
eng,deu,2030,2030,judge8,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,1,newstest2015.PROMT-Rule-based.3990.en-de.txt,3,60
eng,deu,2030,2030,judge8,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,1,newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,60
eng,deu,2030,2030,judge8,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,1,newstest2015.ExEx.4124.en-de.txt,3,60
eng,deu,2030,2030,judge8,newstest2015.udsSant.4051.en-de.txt,3,newstest2015.PROMT-Rule-based.3990.en-de.txt,3,60
eng,deu,2030,2030,judge8,newstest2015.udsSant.4051.en-de.txt,3,newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,60
eng,deu,2030,2030,judge8,newstest2015.udsSant.4051.en-de.txt,3,newstest2015.ExEx.4124.en-de.txt,3,60
eng,deu,2030,2030,judge8,newstest2015.PROMT-Rule-based.3990.en-de.txt,3,newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,60
eng,deu,2030,2030,judge8,newstest2015.PROMT-Rule-based.3990.en-de.txt,3,newstest2015.ExEx.4124.en-de.txt,3,60
eng,deu,2030,2030,judge8,newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,newstest2015.ExEx.4124.en-de.txt,3,60
eng,deu,527,527,judge9,newstest2015.online-F.0.en-de.txt,2,newstest2015.CIMS.4117.en-de.txt,3,61
eng,deu,527,527,judge9,newstest2015.online-F.0.en-de.txt,2,newstest2015.dfki-experimental.4061.en-de.txt,4,61
eng,deu,527,527,judge9,newstest2015.online-F.0.en-de.txt,2,newstest2015.online-C.4165.en-de.txt,4,61
eng,deu,527,527,judge9,newstest2015.online-F.0.en-de.txt,2,newstest2015.uedin-jhu-phrase.4072.en-de.txt,1,61
eng,deu,527,527,judge9,newstest2015.CIMS.4117.en-de.txt,3,newstest2015.dfki-experimental.4061.en-de.txt,4,61
eng,deu,527,527,judge9,newstest2015.CIMS.4117.en-de.txt,3,newstest2015.online-C.4165.en-de.txt,4,61
eng,deu,527,527,judge9,newstest2015.CIMS.4117.en-de.txt,3,newstest2015.uedin-jhu-phrase.4072.en-de.txt,1,61
eng,deu,527,527,judge9,newstest2015.dfki-experimental.4061.en-de.txt,4,newstest2015.online-C.4165.en-de.txt,4,61
eng,deu,527,527,judge9,newstest2015.dfki-experimental.4061.en-de.txt,4,newstest2015.uedin-jhu-phrase.4072.en-de.txt,1,61
eng,deu,527,527,judge9,newstest2015.online-C.4165.en-de.txt,4,newstest2015.uedin-jhu-phrase.4072.en-de.txt,1,61
eng,deu,1941,1941,judge9,newstest2015.online-A.0.en-de.txt,2,newstest2015.online-B.0.en-de.txt,3,62
eng,deu,1941,1941,judge9,newstest2015.online-A.0.en-de.txt,2,newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,62
eng,deu,1941,1941,judge9,newstest2015.online-A.0.en-de.txt,2,newstest2015.ExEx.4124.en-de.txt,1,62
eng,deu,1941,1941,judge9,newstest2015.online-A.0.en-de.txt,2,newstest2015.CIMS.4117.en-de.txt,2,62
eng,deu,1941,1941,judge9,newstest2015.online-B.0.en-de.txt,3,newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,62
eng,deu,1941,1941,judge9,newstest2015.online-B.0.en-de.txt,3,newstest2015.ExEx.4124.en-de.txt,1,62
eng,deu,1941,1941,judge9,newstest2015.online-B.0.en-de.txt,3,newstest2015.CIMS.4117.en-de.txt,2,62
eng,deu,1941,1941,judge9,newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,newstest2015.ExEx.4124.en-de.txt,1,62
eng,deu,1941,1941,judge9,newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,newstest2015.CIMS.4117.en-de.txt,2,62
eng,deu,1941,1941,judge9,newstest2015.ExEx.4124.en-de.txt,1,newstest2015.CIMS.4117.en-de.txt,2,62
eng,deu,1749,1749,judge9,newstest2015.ExEx.4124.en-de.txt+newstest2015.online-E.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt,1,newstest2015.CIMS.4117.en-de.txt+newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.Illinois.4084.en-de.txt+newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.Neural-MT.4079.en-de.txt+newstest2015.online-A.0.en-de.txt+newstest2015.online-B.0.en-de.txt+newstest2015.online-C.4165.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,63
eng,deu,1749,1749,judge9,newstest2015.ExEx.4124.en-de.txt+newstest2015.online-E.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt,1,newstest2015.udsSant.4051.en-de.txt,1,63
eng,deu,1749,1749,judge9,newstest2015.CIMS.4117.en-de.txt+newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.Illinois.4084.en-de.txt+newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.Neural-MT.4079.en-de.txt+newstest2015.online-A.0.en-de.txt+newstest2015.online-B.0.en-de.txt+newstest2015.online-C.4165.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,newstest2015.udsSant.4051.en-de.txt,1,63
eng,deu,803,803,judge10,newstest2015.PROMT-Rule-based.3990.en-de.txt,1,newstest2015.online-C.4165.en-de.txt,2,64
eng,deu,803,803,judge10,newstest2015.PROMT-Rule-based.3990.en-de.txt,1,newstest2015.CIMS.4117.en-de.txt,3,64
eng,deu,803,803,judge10,newstest2015.PROMT-Rule-based.3990.en-de.txt,1,newstest2015.online-E.0.en-de.txt,5,64
eng,deu,803,803,judge10,newstest2015.PROMT-Rule-based.3990.en-de.txt,1,newstest2015.Neural-MT.4079.en-de.txt,4,64
eng,deu,803,803,judge10,newstest2015.online-C.4165.en-de.txt,2,newstest2015.CIMS.4117.en-de.txt,3,64
eng,deu,803,803,judge10,newstest2015.online-C.4165.en-de.txt,2,newstest2015.online-E.0.en-de.txt,5,64
eng,deu,803,803,judge10,newstest2015.online-C.4165.en-de.txt,2,newstest2015.Neural-MT.4079.en-de.txt,4,64
eng,deu,803,803,judge10,newstest2015.CIMS.4117.en-de.txt,3,newstest2015.online-E.0.en-de.txt,5,64
eng,deu,803,803,judge10,newstest2015.CIMS.4117.en-de.txt,3,newstest2015.Neural-MT.4079.en-de.txt,4,64
eng,deu,803,803,judge10,newstest2015.online-E.0.en-de.txt,5,newstest2015.Neural-MT.4079.en-de.txt,4,64
eng,deu,908,908,judge10,newstest2015.KIT.4019.en-de.txt,3,newstest2015.online-E.0.en-de.txt,2,65
eng,deu,908,908,judge10,newstest2015.KIT.4019.en-de.txt,3,newstest2015.udsSant.4051.en-de.txt,5,65
eng,deu,908,908,judge10,newstest2015.KIT.4019.en-de.txt,3,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt,4,65
eng,deu,908,908,judge10,newstest2015.KIT.4019.en-de.txt,3,newstest2015.PROMT-Rule-based.3990.en-de.txt,1,65
eng,deu,908,908,judge10,newstest2015.online-E.0.en-de.txt,2,newstest2015.udsSant.4051.en-de.txt,5,65
eng,deu,908,908,judge10,newstest2015.online-E.0.en-de.txt,2,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt,4,65
eng,deu,908,908,judge10,newstest2015.online-E.0.en-de.txt,2,newstest2015.PROMT-Rule-based.3990.en-de.txt,1,65
eng,deu,908,908,judge10,newstest2015.udsSant.4051.en-de.txt,5,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt,4,65
eng,deu,908,908,judge10,newstest2015.udsSant.4051.en-de.txt,5,newstest2015.PROMT-Rule-based.3990.en-de.txt,1,65
eng,deu,908,908,judge10,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt,4,newstest2015.PROMT-Rule-based.3990.en-de.txt,1,65
eng,deu,1902,1902,judge10,newstest2015.online-A.0.en-de.txt,4,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.Neural-MT.4079.en-de.txt+newstest2015.online-C.4165.en-de.txt+newstest2015.online-E.0.en-de.txt,2,66
eng,deu,1902,1902,judge10,newstest2015.online-A.0.en-de.txt,4,newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,66
eng,deu,1902,1902,judge10,newstest2015.online-A.0.en-de.txt,4,newstest2015.online-B.0.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,66
eng,deu,1902,1902,judge10,newstest2015.online-A.0.en-de.txt,4,newstest2015.CIMS.4117.en-de.txt+newstest2015.Illinois.4084.en-de.txt,3,66
eng,deu,1902,1902,judge10,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.Neural-MT.4079.en-de.txt+newstest2015.online-C.4165.en-de.txt+newstest2015.online-E.0.en-de.txt,2,newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,66
eng,deu,1902,1902,judge10,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.Neural-MT.4079.en-de.txt+newstest2015.online-C.4165.en-de.txt+newstest2015.online-E.0.en-de.txt,2,newstest2015.online-B.0.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,66
eng,deu,1902,1902,judge10,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.Neural-MT.4079.en-de.txt+newstest2015.online-C.4165.en-de.txt+newstest2015.online-E.0.en-de.txt,2,newstest2015.CIMS.4117.en-de.txt+newstest2015.Illinois.4084.en-de.txt,3,66
eng,deu,1902,1902,judge10,newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,newstest2015.online-B.0.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,66
eng,deu,1902,1902,judge10,newstest2015.KIT.4019.en-de.txt+newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,1,newstest2015.CIMS.4117.en-de.txt+newstest2015.Illinois.4084.en-de.txt,3,66
eng,deu,1902,1902,judge10,newstest2015.online-B.0.en-de.txt+newstest2015.online-F.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt+newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,newstest2015.CIMS.4117.en-de.txt+newstest2015.Illinois.4084.en-de.txt,3,66
eng,deu,1118,1118,judge9,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.online-B.0.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,4,newstest2015.online-A.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt,4,67
eng,deu,1118,1118,judge9,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.online-B.0.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,4,newstest2015.online-C.4165.en-de.txt,2,67
eng,deu,1118,1118,judge9,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.online-B.0.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,4,newstest2015.KIT.4019.en-de.txt,4,67
eng,deu,1118,1118,judge9,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt+newstest2015.online-B.0.en-de.txt+newstest2015.uedin-syntax.3866.en-de.txt,4,newstest2015.udsSant.4051.en-de.txt,2,67
eng,deu,1118,1118,judge9,newstest2015.online-A.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt,4,newstest2015.online-C.4165.en-de.txt,2,67
eng,deu,1118,1118,judge9,newstest2015.online-A.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt,4,newstest2015.KIT.4019.en-de.txt,4,67
eng,deu,1118,1118,judge9,newstest2015.online-A.0.en-de.txt+newstest2015.PROMT-Rule-based.3990.en-de.txt,4,newstest2015.udsSant.4051.en-de.txt,2,67
eng,deu,1118,1118,judge9,newstest2015.online-C.4165.en-de.txt,2,newstest2015.KIT.4019.en-de.txt,4,67
eng,deu,1118,1118,judge9,newstest2015.online-C.4165.en-de.txt,2,newstest2015.udsSant.4051.en-de.txt,2,67
eng,deu,1118,1118,judge9,newstest2015.KIT.4019.en-de.txt,4,newstest2015.udsSant.4051.en-de.txt,2,67
eng,deu,1832,1832,judge9,newstest2015.online-A.0.en-de.txt,1,newstest2015.online-B.0.en-de.txt,4,68
eng,deu,1832,1832,judge9,newstest2015.online-A.0.en-de.txt,1,newstest2015.PROMT-Rule-based.3990.en-de.txt,3,68
eng,deu,1832,1832,judge9,newstest2015.online-A.0.en-de.txt,1,newstest2015.udsSant.4051.en-de.txt,5,68
eng,deu,1832,1832,judge9,newstest2015.online-A.0.en-de.txt,1,newstest2015.CIMS.4117.en-de.txt+newstest2015.Illinois.4084.en-de.txt,2,68
eng,deu,1832,1832,judge9,newstest2015.online-B.0.en-de.txt,4,newstest2015.PROMT-Rule-based.3990.en-de.txt,3,68
eng,deu,1832,1832,judge9,newstest2015.online-B.0.en-de.txt,4,newstest2015.udsSant.4051.en-de.txt,5,68
eng,deu,1832,1832,judge9,newstest2015.online-B.0.en-de.txt,4,newstest2015.CIMS.4117.en-de.txt+newstest2015.Illinois.4084.en-de.txt,2,68
eng,deu,1832,1832,judge9,newstest2015.PROMT-Rule-based.3990.en-de.txt,3,newstest2015.udsSant.4051.en-de.txt,5,68
eng,deu,1832,1832,judge9,newstest2015.PROMT-Rule-based.3990.en-de.txt,3,newstest2015.CIMS.4117.en-de.txt+newstest2015.Illinois.4084.en-de.txt,2,68
eng,deu,1832,1832,judge9,newstest2015.udsSant.4051.en-de.txt,5,newstest2015.CIMS.4117.en-de.txt+newstest2015.Illinois.4084.en-de.txt,2,68
eng,deu,1081,1081,judge9,newstest2015.online-F.0.en-de.txt,4,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,3,69
eng,deu,1081,1081,judge9,newstest2015.online-F.0.en-de.txt,4,newstest2015.KIT.4019.en-de.txt,4,69
eng,deu,1081,1081,judge9,newstest2015.online-F.0.en-de.txt,4,newstest2015.uedin-jhu-phrase.4072.en-de.txt,2,69
eng,deu,1081,1081,judge9,newstest2015.online-F.0.en-de.txt,4,newstest2015.online-A.0.en-de.txt,1,69
eng,deu,1081,1081,judge9,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,3,newstest2015.KIT.4019.en-de.txt,4,69
eng,deu,1081,1081,judge9,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,3,newstest2015.uedin-jhu-phrase.4072.en-de.txt,2,69
eng,deu,1081,1081,judge9,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,3,newstest2015.online-A.0.en-de.txt,1,69
eng,deu,1081,1081,judge9,newstest2015.KIT.4019.en-de.txt,4,newstest2015.uedin-jhu-phrase.4072.en-de.txt,2,69
eng,deu,1081,1081,judge9,newstest2015.KIT.4019.en-de.txt,4,newstest2015.online-A.0.en-de.txt,1,69
eng,deu,1081,1081,judge9,newstest2015.uedin-jhu-phrase.4072.en-de.txt,2,newstest2015.online-A.0.en-de.txt,1,69
eng,deu,1301,1301,judge10,newstest2015.ExEx.4124.en-de.txt,1,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,4,70
eng,deu,1301,1301,judge10,newstest2015.ExEx.4124.en-de.txt,1,newstest2015.udsSant.4051.en-de.txt,5,70
eng,deu,1301,1301,judge10,newstest2015.ExEx.4124.en-de.txt,1,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt,2,70
eng,deu,1301,1301,judge10,newstest2015.ExEx.4124.en-de.txt,1,newstest2015.online-F.0.en-de.txt,3,70
eng,deu,1301,1301,judge10,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,4,newstest2015.udsSant.4051.en-de.txt,5,70
eng,deu,1301,1301,judge10,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,4,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt,2,70
eng,deu,1301,1301,judge10,newstest2015.dfki-experimental.4061.en-de.txt+newstest2015.online-C.4165.en-de.txt,4,newstest2015.online-F.0.en-de.txt,3,70
eng,deu,1301,1301,judge10,newstest2015.udsSant.4051.en-de.txt,5,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt,2,70
eng,deu,1301,1301,judge10,newstest2015.udsSant.4051.en-de.txt,5,newstest2015.online-F.0.en-de.txt,3,70
eng,deu,1301,1301,judge10,newstest2015.LIMSI-KIT-Joint.4020.en-de.txt,2,newstest2015.online-F.0.en-de.txt,3,70
eng,deu,1341,1341,judge10,newstest2015.uedin-syntax.3866.en-de.txt,4,newstest2015.online-B.0.en-de.txt,3,71
eng,deu,1341,1341,judge10,newstest2015.uedin-syntax.3866.en-de.txt,4,newstest2015.online-C.4165.en-de.txt,5,71
eng,deu,1341,1341,judge10,newstest2015.uedin-syntax.3866.en-de.txt,4,newstest2015.online-A.0.en-de.txt,1,71
eng,deu,1341,1341,judge10,newstest2015.uedin-syntax.3866.en-de.txt,4,newstest2015.udsSant.4051.en-de.txt,2,71
eng,deu,1341,1341,judge10,newstest2015.online-B.0.en-de.txt,3,newstest2015.online-C.4165.en-de.txt,5,71
eng,deu,1341,1341,judge10,newstest2015.online-B.0.en-de.txt,3,newstest2015.online-A.0.en-de.txt,1,71
eng,deu,1341,1341,judge10,newstest2015.online-B.0.en-de.txt,3,newstest2015.udsSant.4051.en-de.txt,2,71
eng,deu,1341,1341,judge10,newstest2015.online-C.4165.en-de.txt,5,newstest2015.online-A.0.en-de.txt,1,71
eng,deu,1341,1341,judge10,newstest2015.online-C.4165.en-de.txt,5,newstest2015.udsSant.4051.en-de.txt,2,71
eng,deu,1341,1341,judge10,newstest2015.online-A.0.en-de.txt,1,newstest2015.udsSant.4051.en-de.txt,2,71
eng,deu,1082,1082,judge10,newstest2015.Neural-MT.4079.en-de.txt,1,newstest2015.uedin-jhu-phrase.4072.en-de.txt,3,72
eng,deu,1082,1082,judge10,newstest2015.Neural-MT.4079.en-de.txt,1,newstest2015.online-A.0.en-de.txt,5,72
eng,deu,1082,1082,judge10,newstest2015.Neural-MT.4079.en-de.txt,1,newstest2015.CIMS.4117.en-de.txt,4,72
eng,deu,1082,1082,judge10,newstest2015.Neural-MT.4079.en-de.txt,1,newstest2015.KIT.4019.en-de.txt,2,72
