srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID
eng,fin,2,2,judge15,newstest2015.CMU.4075.en-fi.txt,3,newstest2015.online-B.0.en-fi.txt,2,129
eng,fin,2,2,judge15,newstest2015.CMU.4075.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,129
eng,fin,2,2,judge15,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.online-B.0.en-fi.txt,2,129
eng,fin,2,2,judge15,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,129
eng,fin,2,2,judge15,newstest2015.online-B.0.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,129
eng,fin,0,0,judge14,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.abumatran-uncons.4116.en-fi.txt,4,130
eng,fin,0,0,judge14,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.online-A.0.en-fi.txt,2,130
eng,fin,0,0,judge14,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.online-B.0.en-fi.txt,1,130
eng,fin,0,0,judge14,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,130
eng,fin,0,0,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,4,newstest2015.online-A.0.en-fi.txt,2,130
eng,fin,0,0,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,4,newstest2015.online-B.0.en-fi.txt,1,130
eng,fin,0,0,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,130
eng,fin,0,0,judge14,newstest2015.online-A.0.en-fi.txt,2,newstest2015.online-B.0.en-fi.txt,1,130
eng,fin,0,0,judge14,newstest2015.online-A.0.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,130
eng,fin,0,0,judge14,newstest2015.online-B.0.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,130
eng,fin,1,1,judge14,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,131
eng,fin,1,1,judge14,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.abumatran-uncons.4116.en-fi.txt,3,131
eng,fin,1,1,judge14,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,131
eng,fin,1,1,judge14,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.online-A.0.en-fi.txt,1,131
eng,fin,1,1,judge14,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,131
eng,fin,1,1,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.abumatran-uncons.4116.en-fi.txt,3,131
eng,fin,1,1,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,131
eng,fin,1,1,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.online-A.0.en-fi.txt,1,131
eng,fin,1,1,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,131
eng,fin,1,1,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,3,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,131
eng,fin,1,1,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,3,newstest2015.online-A.0.en-fi.txt,1,131
eng,fin,1,1,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,131
eng,fin,1,1,judge14,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.online-A.0.en-fi.txt,1,131
eng,fin,1,1,judge14,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,131
eng,fin,1,1,judge14,newstest2015.online-A.0.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,131
eng,fin,2,2,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,3,newstest2015.CMU.4075.en-fi.txt,2,132
eng,fin,2,2,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,3,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,132
eng,fin,2,2,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,3,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,4,132
eng,fin,2,2,judge14,newstest2015.abumatran-uncons.4116.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,132
eng,fin,2,2,judge14,newstest2015.CMU.4075.en-fi.txt,2,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,132
eng,fin,2,2,judge14,newstest2015.CMU.4075.en-fi.txt,2,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,4,132
eng,fin,2,2,judge14,newstest2015.CMU.4075.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,132
eng,fin,2,2,judge14,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,4,132
eng,fin,2,2,judge14,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,132
eng,fin,2,2,judge14,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,132
eng,fin,0,0,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-combo.4018.en-fi.txt,5,133
eng,fin,0,0,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,133
eng,fin,0,0,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,2,133
eng,fin,0,0,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.CMU.4075.en-fi.txt,4,133
eng,fin,0,0,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.uedin-syntax.3940.en-fi.txt,3,133
eng,fin,0,0,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,133
eng,fin,0,0,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,5,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,2,133
eng,fin,0,0,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,5,newstest2015.CMU.4075.en-fi.txt,4,133
eng,fin,0,0,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,5,newstest2015.uedin-syntax.3940.en-fi.txt,3,133
eng,fin,0,0,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,2,133
eng,fin,0,0,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.CMU.4075.en-fi.txt,4,133
eng,fin,0,0,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.uedin-syntax.3940.en-fi.txt,3,133
eng,fin,0,0,judge15,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,2,newstest2015.CMU.4075.en-fi.txt,4,133
eng,fin,0,0,judge15,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,2,newstest2015.uedin-syntax.3940.en-fi.txt,3,133
eng,fin,0,0,judge15,newstest2015.CMU.4075.en-fi.txt,4,newstest2015.uedin-syntax.3940.en-fi.txt,3,133
eng,fin,1,1,judge15,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,134
eng,fin,1,1,judge15,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,1,newstest2015.CMU.4075.en-fi.txt,5,134
eng,fin,1,1,judge15,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,1,newstest2015.online-A.0.en-fi.txt,4,134
eng,fin,1,1,judge15,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,1,newstest2015.online-B.0.en-fi.txt,3,134
eng,fin,1,1,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.CMU.4075.en-fi.txt,5,134
eng,fin,1,1,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.online-A.0.en-fi.txt,4,134
eng,fin,1,1,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.online-B.0.en-fi.txt,3,134
eng,fin,1,1,judge15,newstest2015.CMU.4075.en-fi.txt,5,newstest2015.online-A.0.en-fi.txt,4,134
eng,fin,1,1,judge15,newstest2015.CMU.4075.en-fi.txt,5,newstest2015.online-B.0.en-fi.txt,3,134
eng,fin,1,1,judge15,newstest2015.online-A.0.en-fi.txt,4,newstest2015.online-B.0.en-fi.txt,3,134
eng,fin,2,2,judge15,newstest2015.CMU.4075.en-fi.txt,4,newstest2015.abumatran-combo.4018.en-fi.txt,3,135
eng,fin,2,2,judge15,newstest2015.CMU.4075.en-fi.txt,4,newstest2015.online-A.0.en-fi.txt,3,135
eng,fin,2,2,judge15,newstest2015.CMU.4075.en-fi.txt,4,newstest2015.online-B.0.en-fi.txt,4,135
eng,fin,2,2,judge15,newstest2015.CMU.4075.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,135
eng,fin,2,2,judge15,newstest2015.CMU.4075.en-fi.txt,4,newstest2015.abumatran-uncons.4116.en-fi.txt,5,135
eng,fin,2,2,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.online-A.0.en-fi.txt,3,135
eng,fin,2,2,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.online-B.0.en-fi.txt,4,135
eng,fin,2,2,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,135
eng,fin,2,2,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,3,newstest2015.abumatran-uncons.4116.en-fi.txt,5,135
eng,fin,2,2,judge15,newstest2015.online-A.0.en-fi.txt,3,newstest2015.online-B.0.en-fi.txt,4,135
eng,fin,2,2,judge15,newstest2015.online-A.0.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,135
eng,fin,2,2,judge15,newstest2015.online-A.0.en-fi.txt,3,newstest2015.abumatran-uncons.4116.en-fi.txt,5,135
eng,fin,2,2,judge15,newstest2015.online-B.0.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,135
eng,fin,2,2,judge15,newstest2015.online-B.0.en-fi.txt,4,newstest2015.abumatran-uncons.4116.en-fi.txt,5,135
eng,fin,2,2,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.abumatran-uncons.4116.en-fi.txt,5,135
eng,fin,0,0,judge15,newstest2015.uedin-syntax.3940.en-fi.txt,1,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,3,136
eng,fin,0,0,judge15,newstest2015.uedin-syntax.3940.en-fi.txt,1,newstest2015.abumatran-combo.4018.en-fi.txt,5,136
eng,fin,0,0,judge15,newstest2015.uedin-syntax.3940.en-fi.txt,1,newstest2015.online-B.0.en-fi.txt,4,136
eng,fin,0,0,judge15,newstest2015.uedin-syntax.3940.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,136
eng,fin,0,0,judge15,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,3,newstest2015.abumatran-combo.4018.en-fi.txt,5,136
eng,fin,0,0,judge15,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,3,newstest2015.online-B.0.en-fi.txt,4,136
eng,fin,0,0,judge15,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,136
eng,fin,0,0,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,5,newstest2015.online-B.0.en-fi.txt,4,136
eng,fin,0,0,judge15,newstest2015.abumatran-combo.4018.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,136
eng,fin,0,0,judge15,newstest2015.online-B.0.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,136
eng,fin,1,1,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.uedin-syntax.3940.en-fi.txt,2,137
eng,fin,1,1,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.online-A.0.en-fi.txt,5,137
eng,fin,1,1,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,4,137
eng,fin,1,1,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons.4116.en-fi.txt,1,137
eng,fin,1,1,judge15,newstest2015.uedin-syntax.3940.en-fi.txt,2,newstest2015.online-A.0.en-fi.txt,5,137
eng,fin,1,1,judge15,newstest2015.uedin-syntax.3940.en-fi.txt,2,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,4,137
eng,fin,1,1,judge15,newstest2015.uedin-syntax.3940.en-fi.txt,2,newstest2015.abumatran-uncons.4116.en-fi.txt,1,137
eng,fin,1,1,judge15,newstest2015.online-A.0.en-fi.txt,5,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,4,137
eng,fin,1,1,judge15,newstest2015.online-A.0.en-fi.txt,5,newstest2015.abumatran-uncons.4116.en-fi.txt,1,137
eng,fin,1,1,judge15,newstest2015.GF-Wide-coverage-system.4129.en-fi.txt,4,newstest2015.abumatran-uncons.4116.en-fi.txt,1,137
eng,fin,2,2,judge15,newstest2015.abumatran-uncons.4116.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,138
eng,fin,2,2,judge15,newstest2015.abumatran-uncons.4116.en-fi.txt,5,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,3,138
eng,fin,2,2,judge15,newstest2015.abumatran-uncons.4116.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,138
eng,fin,2,2,judge15,newstest2015.abumatran-uncons.4116.en-fi.txt,5,newstest2015.CMU.4075.en-fi.txt,2,138
eng,fin,2,2,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.AaltoMorphsRescored.3904.en-fi.txt,3,138
eng,fin,2,2,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,138
eng,fin,2,2,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.CMU.4075.en-fi.txt,2,138
